4.950e-01,   4.04e-02,   4.05e-02,   4.05e-02,   4.05e-02,   4.05e-02,   4.05e-02
4.959e-01,   4.07e-02,   4.08e-02,   4.08e-02,   4.08e-02,   4.08e-02,   4.08e-02
4.968e-01,   4.09e-02,   4.10e-02,   4.10e-02,   4.10e-02,   4.10e-02,   4.10e-02
4.977e-01,   4.11e-02,   4.12e-02,   4.12e-02,   4.12e-02,   4.12e-02,   4.12e-02
4.986e-01,   4.13e-02,   4.14e-02,   4.14e-02,   4.14e-02,   4.14e-02,   4.14e-02
4.995e-01,   4.15e-02,   4.17e-02,   4.17e-02,   4.17e-02,   4.17e-02,   4.17e-02
5.004e-01,   4.18e-02,   4.19e-02,   4.19e-02,   4.19e-02,   4.19e-02,   4.19e-02
5.013e-01,   4.20e-02,   4.21e-02,   4.21e-02,   4.21e-02,   4.21e-02,   4.21e-02
5.022e-01,   4.22e-02,   4.23e-02,   4.23e-02,   4.23e-02,   4.23e-02,   4.23e-02
5.031e-01,   4.24e-02,   4.26e-02,   4.26e-02,   4.26e-02,   4.26e-02,   4.26e-02
5.040e-01,   4.27e-02,   4.28e-02,   4.28e-02,   4.28e-02,   4.28e-02,   4.28e-02
5.049e-01,   4.29e-02,   4.30e-02,   4.30e-02,   4.30e-02,   4.30e-02,   4.30e-02
5.058e-01,   4.31e-02,   4.33e-02,   4.33e-02,   4.33e-02,   4.33e-02,   4.33e-02
5.067e-01,   4.34e-02,   4.35e-02,   4.35e-02,   4.35e-02,   4.35e-02,   4.35e-02
5.076e-01,   4.36e-02,   4.37e-02,   4.37e-02,   4.37e-02,   4.37e-02,   4.37e-02
5.085e-01,   4.38e-02,   4.40e-02,   4.40e-02,   4.40e-02,   4.40e-02,   4.40e-02
5.094e-01,   4.41e-02,   4.42e-02,   4.42e-02,   4.42e-02,   4.42e-02,   4.42e-02
5.103e-01,   4.43e-02,   4.44e-02,   4.44e-02,   4.44e-02,   4.44e-02,   4.44e-02
5.112e-01,   4.45e-02,   4.47e-02,   4.47e-02,   4.47e-02,   4.47e-02,   4.47e-02
5.121e-01,   4.48e-02,   4.49e-02,   4.49e-02,   4.49e-02,   4.49e-02,   4.49e-02
5.130e-01,   4.50e-02,   4.52e-02,   4.52e-02,   4.52e-02,   4.52e-02,   4.52e-02
5.139e-01,   4.52e-02,   4.54e-02,   4.54e-02,   4.54e-02,   4.54e-02,   4.54e-02
5.148e-01,   4.55e-02,   4.56e-02,   4.56e-02,   4.56e-02,   4.56e-02,   4.56e-02
5.157e-01,   4.57e-02,   4.59e-02,   4.59e-02,   4.59e-02,   4.59e-02,   4.59e-02
5.166e-01,   4.60e-02,   4.61e-02,   4.61e-02,   4.61e-02,   4.61e-02,   4.61e-02
5.175e-01,   4.62e-02,   4.64e-02,   4.64e-02,   4.64e-02,   4.64e-02,   4.64e-02
5.184e-01,   4.64e-02,   4.66e-02,   4.66e-02,   4.66e-02,   4.66e-02,   4.66e-02
5.193e-01,   4.67e-02,   4.68e-02,   4.68e-02,   4.68e-02,   4.68e-02,   4.68e-02
5.202e-01,   4.69e-02,   4.71e-02,   4.71e-02,   4.71e-02,   4.71e-02,   4.71e-02
5.211e-01,   4.72e-02,   4.73e-02,   4.73e-02,   4.73e-02,   4.73e-02,   4.73e-02
5.220e-01,   4.74e-02,   4.76e-02,   4.76e-02,   4.76e-02,   4.76e-02,   4.76e-02
5.229e-01,   4.77e-02,   4.78e-02,   4.78e-02,   4.78e-02,   4.78e-02,   4.78e-02
5.238e-01,   4.79e-02,   4.81e-02,   4.81e-02,   4.81e-02,   4.81e-02,   4.81e-02
5.247e-01,   4.82e-02,   4.83e-02,   4.83e-02,   4.83e-02,   4.83e-02,   4.83e-02
5.256e-01,   4.84e-02,   4.86e-02,   4.86e-02,   4.86e-02,   4.86e-02,   4.86e-02
5.265e-01,   4.86e-02,   4.88e-02,   4.88e-02,   4.88e-02,   4.88e-02,   4.88e-02
5.274e-01,   4.89e-02,   4.91e-02,   4.91e-02,   4.91e-02,   4.91e-02,   4.91e-02
5.283e-01,   4.91e-02,   4.93e-02,   4.93e-02,   4.93e-02,   4.93e-02,   4.93e-02
5.292e-01,   4.94e-02,   4.96e-02,   4.96e-02,   4.96e-02,   4.96e-02,   4.96e-02
5.301e-01,   4.97e-02,   4.98e-02,   4.98e-02,   4.98e-02,   4.98e-02,   4.98e-02
5.310e-01,   4.99e-02,   5.01e-02,   5.01e-02,   5.01e-02,   5.01e-02,   5.01e-02
5.319e-01,   5.02e-02,   5.04e-02,   5.04e-02,   5.04e-02,   5.04e-02,   5.04e-02
5.328e-01,   5.04e-02,   5.06e-02,   5.06e-02,   5.06e-02,   5.06e-02,   5.06e-02
5.337e-01,   5.07e-02,   5.09e-02,   5.09e-02,   5.09e-02,   5.09e-02,   5.09e-02
5.346e-01,   5.09e-02,   5.11e-02,   5.11e-02,   5.11e-02,   5.11e-02,   5.11e-02
5.355e-01,   5.12e-02,   5.14e-02,   5.14e-02,   5.14e-02,   5.14e-02,   5.14e-02
5.364e-01,   5.14e-02,   5.16e-02,   5.16e-02,   5.16e-02,   5.16e-02,   5.16e-02
5.373e-01,   5.17e-02,   5.19e-02,   5.19e-02,   5.19e-02,   5.19e-02,   5.19e-02
5.382e-01,   5.20e-02,   5.22e-02,   5.22e-02,   5.22e-02,   5.22e-02,   5.22e-02
5.391e-01,   5.22e-02,   5.24e-02,   5.24e-02,   5.24e-02,   5.24e-02,   5.24e-02
5.400e-01,   5.25e-02,   5.27e-02,   5.27e-02,   5.27e-02,   5.27e-02,   5.27e-02
5.409e-01,   5.28e-02,   5.30e-02,   5.30e-02,   5.30e-02,   5.30e-02,   5.30e-02
5.418e-01,   5.30e-02,   5.32e-02,   5.32e-02,   5.32e-02,   5.32e-02,   5.32e-02
5.427e-01,   5.33e-02,   5.35e-02,   5.35e-02,   5.35e-02,   5.35e-02,   5.35e-02
5.436e-01,   5.35e-02,   5.38e-02,   5.38e-02,   5.38e-02,   5.38e-02,   5.38e-02
5.445e-01,   5.38e-02,   5.40e-02,   5.40e-02,   5.40e-02,   5.40e-02,   5.40e-02
5.454e-01,   5.41e-02,   5.43e-02,   5.43e-02,   5.43e-02,   5.43e-02,   5.43e-02
5.463e-01,   5.43e-02,   5.46e-02,   5.46e-02,   5.46e-02,   5.46e-02,   5.46e-02
5.472e-01,   5.46e-02,   5.48e-02,   5.49e-02,   5.49e-02,   5.49e-02,   5.49e-02
5.481e-01,   5.49e-02,   5.51e-02,   5.51e-02,   5.51e-02,   5.51e-02,   5.51e-02
5.490e-01,   5.52e-02,   5.54e-02,   5.54e-02,   5.54e-02,   5.54e-02,   5.54e-02
5.499e-01,   5.54e-02,   5.57e-02,   5.57e-02,   5.57e-02,   5.57e-02,   5.57e-02
5.508e-01,   5.57e-02,   5.59e-02,   5.59e-02,   5.59e-02,   5.59e-02,   5.59e-02
5.517e-01,   5.60e-02,   5.62e-02,   5.62e-02,   5.62e-02,   5.62e-02,   5.62e-02
5.526e-01,   5.62e-02,   5.65e-02,   5.65e-02,   5.65e-02,   5.65e-02,   5.65e-02
5.535e-01,   5.65e-02,   5.68e-02,   5.68e-02,   5.68e-02,   5.68e-02,   5.68e-02
5.544e-01,   5.68e-02,   5.71e-02,   5.71e-02,   5.71e-02,   5.71e-02,   5.71e-02
5.553e-01,   5.71e-02,   5.73e-02,   5.73e-02,   5.73e-02,   5.73e-02,   5.73e-02
5.562e-01,   5.74e-02,   5.76e-02,   5.76e-02,   5.76e-02,   5.76e-02,   5.76e-02
5.571e-01,   5.76e-02,   5.79e-02,   5.79e-02,   5.79e-02,   5.79e-02,   5.79e-02
5.580e-01,   5.79e-02,   5.82e-02,   5.82e-02,   5.82e-02,   5.82e-02,   5.82e-02
5.589e-01,   5.82e-02,   5.85e-02,   5.85e-02,   5.85e-02,   5.85e-02,   5.85e-02
5.598e-01,   5.85e-02,   5.87e-02,   5.88e-02,   5.88e-02,   5.88e-02,   5.88e-02
5.607e-01,   5.88e-02,   5.90e-02,   5.90e-02,   5.90e-02,   5.90e-02,   5.90e-02
5.616e-01,   5.90e-02,   5.93e-02,   5.93e-02,   5.93e-02,   5.93e-02,   5.93e-02
5.625e-01,   5.93e-02,   5.96e-02,   5.96e-02,   5.96e-02,   5.96e-02,   5.96e-02
5.634e-01,   5.96e-02,   5.99e-02,   5.99e-02,   5.99e-02,   5.99e-02,   5.99e-02
5.643e-01,   5.99e-02,   6.02e-02,   6.02e-02,   6.02e-02,   6.02e-02,   6.02e-02
5.652e-01,   6.02e-02,   6.05e-02,   6.05e-02,   6.05e-02,   6.05e-02,   6.05e-02
5.661e-01,   6.05e-02,   6.08e-02,   6.08e-02,   6.08e-02,   6.08e-02,   6.08e-02
5.670e-01,   6.08e-02,   6.11e-02,   6.11e-02,   6.11e-02,   6.11e-02,   6.11e-02
5.679e-01,   6.11e-02,   6.14e-02,   6.14e-02,   6.14e-02,   6.14e-02,   6.14e-02
5.688e-01,   6.13e-02,   6.16e-02,   6.16e-02,   6.16e-02,   6.16e-02,   6.16e-02
5.697e-01,   6.16e-02,   6.19e-02,   6.19e-02,   6.19e-02,   6.19e-02,   6.19e-02
5.706e-01,   6.19e-02,   6.22e-02,   6.22e-02,   6.22e-02,   6.22e-02,   6.22e-02
5.715e-01,   6.22e-02,   6.25e-02,   6.25e-02,   6.25e-02,   6.25e-02,   6.25e-02
5.724e-01,   6.25e-02,   6.28e-02,   6.28e-02,   6.28e-02,   6.28e-02,   6.28e-02
5.733e-01,   6.28e-02,   6.31e-02,   6.31e-02,   6.31e-02,   6.31e-02,   6.31e-02
5.742e-01,   6.31e-02,   6.34e-02,   6.34e-02,   6.34e-02,   6.34e-02,   6.34e-02
5.751e-01,   6.34e-02,   6.37e-02,   6.37e-02,   6.37e-02,   6.37e-02,   6.37e-02
5.760e-01,   6.37e-02,   6.40e-02,   6.40e-02,   6.40e-02,   6.40e-02,   6.40e-02
5.769e-01,   6.40e-02,   6.43e-02,   6.43e-02,   6.43e-02,   6.43e-02,   6.43e-02
5.778e-01,   6.43e-02,   6.46e-02,   6.46e-02,   6.46e-02,   6.46e-02,   6.46e-02
5.787e-01,   6.46e-02,   6.49e-02,   6.49e-02,   6.49e-02,   6.49e-02,   6.49e-02
5.796e-01,   6.49e-02,   6.53e-02,   6.53e-02,   6.53e-02,   6.53e-02,   6.53e-02
5.805e-01,   6.52e-02,   6.56e-02,   6.56e-02,   6.56e-02,   6.56e-02,   6.56e-02
5.814e-01,   6.55e-02,   6.59e-02,   6.59e-02,   6.59e-02,   6.59e-02,   6.59e-02
5.823e-01,   6.58e-02,   6.62e-02,   6.62e-02,   6.62e-02,   6.62e-02,   6.62e-02
5.832e-01,   6.61e-02,   6.65e-02,   6.65e-02,   6.65e-02,   6.65e-02,   6.65e-02
5.841e-01,   6.64e-02,   6.68e-02,   6.68e-02,   6.68e-02,   6.68e-02,   6.68e-02
5.850e-01,   6.67e-02,   6.71e-02,   6.71e-02,   6.71e-02,   6.71e-02,   6.71e-02
5.859e-01,   6.70e-02,   6.74e-02,   6.74e-02,   6.74e-02,   6.74e-02,   6.74e-02
5.868e-01,   6.74e-02,   6.77e-02,   6.77e-02,   6.77e-02,   6.77e-02,   6.77e-02
5.877e-01,   6.77e-02,   6.80e-02,   6.80e-02,   6.80e-02,   6.80e-02,   6.80e-02
5.886e-01,   6.80e-02,   6.84e-02,   6.84e-02,   6.84e-02,   6.84e-02,   6.84e-02
5.895e-01,   6.83e-02,   6.87e-02,   6.87e-02,   6.87e-02,   6.87e-02,   6.87e-02
5.904e-01,   6.86e-02,   6.90e-02,   6.90e-02,   6.90e-02,   6.90e-02,   6.90e-02
5.913e-01,   6.89e-02,   6.93e-02,   6.93e-02,   6.93e-02,   6.93e-02,   6.93e-02
5.922e-01,   6.92e-02,   6.96e-02,   6.96e-02,   6.96e-02,   6.96e-02,   6.96e-02
5.931e-01,   6.95e-02,   7.00e-02,   7.00e-02,   7.00e-02,   7.00e-02,   7.00e-02
5.940e-01,   6.99e-02,   7.03e-02,   7.03e-02,   7.03e-02,   7.03e-02,   7.03e-02
5.949e-01,   7.02e-02,   7.06e-02,   7.06e-02,   7.06e-02,   7.06e-02,   7.06e-02
5.958e-01,   7.05e-02,   7.09e-02,   7.09e-02,   7.09e-02,   7.09e-02,   7.09e-02
5.967e-01,   7.08e-02,   7.12e-02,   7.12e-02,   7.12e-02,   7.12e-02,   7.12e-02
5.976e-01,   7.11e-02,   7.16e-02,   7.16e-02,   7.16e-02,   7.16e-02,   7.16e-02
5.985e-01,   7.15e-02,   7.19e-02,   7.19e-02,   7.19e-02,   7.19e-02,   7.19e-02
5.994e-01,   7.18e-02,   7.22e-02,   7.22e-02,   7.22e-02,   7.22e-02,   7.22e-02
6.003e-01,   7.21e-02,   7.26e-02,   7.26e-02,   7.26e-02,   7.26e-02,   7.26e-02
6.012e-01,   7.24e-02,   7.29e-02,   7.29e-02,   7.29e-02,   7.29e-02,   7.29e-02
6.021e-01,   7.28e-02,   7.32e-02,   7.32e-02,   7.32e-02,   7.32e-02,   7.32e-02
6.030e-01,   7.31e-02,   7.35e-02,   7.35e-02,   7.35e-02,   7.35e-02,   7.35e-02
6.039e-01,   7.34e-02,   7.39e-02,   7.39e-02,   7.39e-02,   7.39e-02,   7.39e-02
6.048e-01,   7.37e-02,   7.42e-02,   7.42e-02,   7.42e-02,   7.42e-02,   7.42e-02
6.057e-01,   7.41e-02,   7.45e-02,   7.46e-02,   7.46e-02,   7.46e-02,   7.46e-02
6.066e-01,   7.44e-02,   7.49e-02,   7.49e-02,   7.49e-02,   7.49e-02,   7.49e-02
6.075e-01,   7.47e-02,   7.52e-02,   7.52e-02,   7.52e-02,   7.52e-02,   7.52e-02
6.084e-01,   7.51e-02,   7.56e-02,   7.56e-02,   7.56e-02,   7.56e-02,   7.56e-02
6.093e-01,   7.54e-02,   7.59e-02,   7.59e-02,   7.59e-02,   7.59e-02,   7.59e-02
6.102e-01,   7.57e-02,   7.62e-02,   7.62e-02,   7.62e-02,   7.62e-02,   7.62e-02
6.111e-01,   7.61e-02,   7.66e-02,   7.66e-02,   7.66e-02,   7.66e-02,   7.66e-02
6.120e-01,   7.64e-02,   7.69e-02,   7.69e-02,   7.69e-02,   7.69e-02,   7.69e-02
6.129e-01,   7.67e-02,   7.73e-02,   7.73e-02,   7.73e-02,   7.73e-02,   7.73e-02
6.138e-01,   7.71e-02,   7.76e-02,   7.76e-02,   7.76e-02,   7.76e-02,   7.76e-02
6.147e-01,   7.74e-02,   7.79e-02,   7.80e-02,   7.80e-02,   7.80e-02,   7.80e-02
6.156e-01,   7.78e-02,   7.83e-02,   7.83e-02,   7.83e-02,   7.83e-02,   7.83e-02
6.165e-01,   7.81e-02,   7.86e-02,   7.86e-02,   7.86e-02,   7.86e-02,   7.86e-02
6.174e-01,   7.84e-02,   7.90e-02,   7.90e-02,   7.90e-02,   7.90e-02,   7.90e-02
6.183e-01,   7.88e-02,   7.93e-02,   7.93e-02,   7.93e-02,   7.93e-02,   7.93e-02
6.192e-01,   7.91e-02,   7.97e-02,   7.97e-02,   7.97e-02,   7.97e-02,   7.97e-02
6.201e-01,   7.95e-02,   8.00e-02,   8.00e-02,   8.00e-02,   8.00e-02,   8.00e-02
6.210e-01,   7.98e-02,   8.04e-02,   8.04e-02,   8.04e-02,   8.04e-02,   8.04e-02
6.219e-01,   8.02e-02,   8.07e-02,   8.08e-02,   8.08e-02,   8.08e-02,   8.08e-02
6.228e-01,   8.05e-02,   8.11e-02,   8.11e-02,   8.11e-02,   8.11e-02,   8.11e-02
6.237e-01,   8.09e-02,   8.15e-02,   8.15e-02,   8.15e-02,   8.15e-02,   8.15e-02
6.246e-01,   8.12e-02,   8.18e-02,   8.18e-02,   8.18e-02,   8.18e-02,   8.18e-02
6.255e-01,   8.16e-02,   8.22e-02,   8.22e-02,   8.22e-02,   8.22e-02,   8.22e-02
6.264e-01,   8.19e-02,   8.25e-02,   8.25e-02,   8.25e-02,   8.25e-02,   8.25e-02
6.273e-01,   8.23e-02,   8.29e-02,   8.29e-02,   8.29e-02,   8.29e-02,   8.29e-02
6.282e-01,   8.26e-02,   8.32e-02,   8.33e-02,   8.33e-02,   8.33e-02,   8.33e-02
6.291e-01,   8.30e-02,   8.36e-02,   8.36e-02,   8.36e-02,   8.36e-02,   8.36e-02
6.300e-01,   8.33e-02,   8.40e-02,   8.40e-02,   8.40e-02,   8.40e-02,   8.40e-02
6.309e-01,   8.37e-02,   8.43e-02,   8.43e-02,   8.43e-02,   8.43e-02,   8.43e-02
6.318e-01,   8.41e-02,   8.47e-02,   8.47e-02,   8.47e-02,   8.47e-02,   8.47e-02
6.327e-01,   8.44e-02,   8.51e-02,   8.51e-02,   8.51e-02,   8.51e-02,   8.51e-02
6.336e-01,   8.48e-02,   8.54e-02,   8.54e-02,   8.54e-02,   8.54e-02,   8.54e-02
6.345e-01,   8.51e-02,   8.58e-02,   8.58e-02,   8.58e-02,   8.58e-02,   8.58e-02
6.354e-01,   8.55e-02,   8.62e-02,   8.62e-02,   8.62e-02,   8.62e-02,   8.62e-02
6.363e-01,   8.59e-02,   8.65e-02,   8.66e-02,   8.66e-02,   8.66e-02,   8.66e-02
6.372e-01,   8.62e-02,   8.69e-02,   8.69e-02,   8.69e-02,   8.69e-02,   8.69e-02
6.381e-01,   8.66e-02,   8.73e-02,   8.73e-02,   8.73e-02,   8.73e-02,   8.73e-02
6.390e-01,   8.70e-02,   8.77e-02,   8.77e-02,   8.77e-02,   8.77e-02,   8.77e-02
6.399e-01,   8.73e-02,   8.80e-02,   8.80e-02,   8.80e-02,   8.80e-02,   8.80e-02
6.408e-01,   8.77e-02,   8.84e-02,   8.84e-02,   8.84e-02,   8.84e-02,   8.84e-02
6.417e-01,   8.81e-02,   8.88e-02,   8.88e-02,   8.88e-02,   8.88e-02,   8.88e-02
6.426e-01,   8.85e-02,   8.92e-02,   8.92e-02,   8.92e-02,   8.92e-02,   8.92e-02
6.435e-01,   8.88e-02,   8.95e-02,   8.96e-02,   8.96e-02,   8.96e-02,   8.96e-02
6.444e-01,   8.92e-02,   8.99e-02,   8.99e-02,   8.99e-02,   8.99e-02,   8.99e-02
6.453e-01,   8.96e-02,   9.03e-02,   9.03e-02,   9.03e-02,   9.03e-02,   9.03e-02
6.462e-01,   8.99e-02,   9.07e-02,   9.07e-02,   9.07e-02,   9.07e-02,   9.07e-02
6.471e-01,   9.03e-02,   9.11e-02,   9.11e-02,   9.11e-02,   9.11e-02,   9.11e-02
6.480e-01,   9.07e-02,   9.15e-02,   9.15e-02,   9.15e-02,   9.15e-02,   9.15e-02
6.489e-01,   9.11e-02,   9.18e-02,   9.19e-02,   9.19e-02,   9.19e-02,   9.19e-02
6.498e-01,   9.15e-02,   9.22e-02,   9.22e-02,   9.22e-02,   9.22e-02,   9.22e-02
6.507e-01,   9.18e-02,   9.26e-02,   9.26e-02,   9.26e-02,   9.26e-02,   9.26e-02
6.516e-01,   9.22e-02,   9.30e-02,   9.30e-02,   9.30e-02,   9.30e-02,   9.30e-02
6.525e-01,   9.26e-02,   9.34e-02,   9.34e-02,   9.34e-02,   9.34e-02,   9.34e-02
6.534e-01,   9.30e-02,   9.38e-02,   9.38e-02,   9.38e-02,   9.38e-02,   9.38e-02
6.543e-01,   9.34e-02,   9.42e-02,   9.42e-02,   9.42e-02,   9.42e-02,   9.42e-02
6.552e-01,   9.38e-02,   9.46e-02,   9.46e-02,   9.46e-02,   9.46e-02,   9.46e-02
6.561e-01,   9.41e-02,   9.50e-02,   9.50e-02,   9.50e-02,   9.50e-02,   9.50e-02
6.570e-01,   9.45e-02,   9.54e-02,   9.54e-02,   9.54e-02,   9.54e-02,   9.54e-02
6.579e-01,   9.49e-02,   9.58e-02,   9.58e-02,   9.58e-02,   9.58e-02,   9.58e-02
6.588e-01,   9.53e-02,   9.62e-02,   9.62e-02,   9.62e-02,   9.62e-02,   9.62e-02
6.597e-01,   9.57e-02,   9.66e-02,   9.66e-02,   9.66e-02,   9.66e-02,   9.66e-02
6.606e-01,   9.61e-02,   9.70e-02,   9.70e-02,   9.70e-02,   9.70e-02,   9.70e-02
6.615e-01,   9.65e-02,   9.74e-02,   9.74e-02,   9.74e-02,   9.74e-02,   9.74e-02
6.624e-01,   9.69e-02,   9.78e-02,   9.78e-02,   9.78e-02,   9.78e-02,   9.78e-02
6.633e-01,   9.73e-02,   9.82e-02,   9.82e-02,   9.82e-02,   9.82e-02,   9.82e-02
6.642e-01,   9.77e-02,   9.86e-02,   9.86e-02,   9.86e-02,   9.86e-02,   9.86e-02
6.651e-01,   9.81e-02,   9.90e-02,   9.90e-02,   9.90e-02,   9.90e-02,   9.90e-02
6.660e-01,   9.85e-02,   9.94e-02,   9.94e-02,   9.94e-02,   9.94e-02,   9.94e-02
6.669e-01,   9.89e-02,   9.98e-02,   9.98e-02,   9.98e-02,   9.98e-02,   9.98e-02
6.678e-01,   9.93e-02,   1.00e-01,   1.00e-01,   1.00e-01,   1.00e-01,   1.00e-01
6.687e-01,   9.97e-02,   1.01e-01,   1.01e-01,   1.01e-01,   1.01e-01,   1.01e-01
6.696e-01,   1.00e-01,   1.01e-01,   1.01e-01,   1.01e-01,   1.01e-01,   1.01e-01
6.705e-01,   1.00e-01,   1.01e-01,   1.01e-01,   1.01e-01,   1.01e-01,   1.01e-01
6.714e-01,   1.01e-01,   1.02e-01,   1.02e-01,   1.02e-01,   1.02e-01,   1.02e-01
6.723e-01,   1.01e-01,   1.02e-01,   1.02e-01,   1.02e-01,   1.02e-01,   1.02e-01
6.732e-01,   1.02e-01,   1.03e-01,   1.03e-01,   1.03e-01,   1.03e-01,   1.03e-01
6.741e-01,   1.02e-01,   1.03e-01,   1.03e-01,   1.03e-01,   1.03e-01,   1.03e-01
6.750e-01,   1.03e-01,   1.04e-01,   1.04e-01,   1.04e-01,   1.04e-01,   1.04e-01
6.759e-01,   1.03e-01,   1.04e-01,   1.04e-01,   1.04e-01,   1.04e-01,   1.04e-01
6.768e-01,   1.03e-01,   1.04e-01,   1.04e-01,   1.04e-01,   1.04e-01,   1.04e-01
6.777e-01,   1.04e-01,   1.05e-01,   1.05e-01,   1.05e-01,   1.05e-01,   1.05e-01
6.786e-01,   1.04e-01,   1.05e-01,   1.05e-01,   1.05e-01,   1.05e-01,   1.05e-01
6.795e-01,   1.05e-01,   1.06e-01,   1.06e-01,   1.06e-01,   1.06e-01,   1.06e-01
6.804e-01,   1.05e-01,   1.06e-01,   1.06e-01,   1.06e-01,   1.06e-01,   1.06e-01
6.813e-01,   1.05e-01,   1.06e-01,   1.07e-01,   1.07e-01,   1.07e-01,   1.07e-01
6.822e-01,   1.06e-01,   1.07e-01,   1.07e-01,   1.07e-01,   1.07e-01,   1.07e-01
6.831e-01,   1.06e-01,   1.07e-01,   1.07e-01,   1.07e-01,   1.07e-01,   1.07e-01
6.840e-01,   1.07e-01,   1.08e-01,   1.08e-01,   1.08e-01,   1.08e-01,   1.08e-01
6.849e-01,   1.07e-01,   1.08e-01,   1.08e-01,   1.08e-01,   1.08e-01,   1.08e-01
6.858e-01,   1.08e-01,   1.09e-01,   1.09e-01,   1.09e-01,   1.09e-01,   1.09e-01
6.867e-01,   1.08e-01,   1.09e-01,   1.09e-01,   1.09e-01,   1.09e-01,   1.09e-01
6.876e-01,   1.08e-01,   1.10e-01,   1.10e-01,   1.10e-01,   1.10e-01,   1.10e-01
6.885e-01,   1.09e-01,   1.10e-01,   1.10e-01,   1.10e-01,   1.10e-01,   1.10e-01
6.894e-01,   1.09e-01,   1.10e-01,   1.10e-01,   1.10e-01,   1.10e-01,   1.10e-01
6.903e-01,   1.10e-01,   1.11e-01,   1.11e-01,   1.11e-01,   1.11e-01,   1.11e-01
6.912e-01,   1.10e-01,   1.11e-01,   1.11e-01,   1.11e-01,   1.11e-01,   1.11e-01
6.921e-01,   1.11e-01,   1.12e-01,   1.12e-01,   1.12e-01,   1.12e-01,   1.12e-01
6.930e-01,   1.11e-01,   1.12e-01,   1.12e-01,   1.12e-01,   1.12e-01,   1.12e-01
6.939e-01,   1.11e-01,   1.13e-01,   1.13e-01,   1.13e-01,   1.13e-01,   1.13e-01
6.948e-01,   1.12e-01,   1.13e-01,   1.13e-01,   1.13e-01,   1.13e-01,   1.13e-01
6.957e-01,   1.12e-01,   1.13e-01,   1.14e-01,   1.14e-01,   1.14e-01,   1.14e-01
6.966e-01,   1.13e-01,   1.14e-01,   1.14e-01,   1.14e-01,   1.14e-01,   1.14e-01
6.975e-01,   1.13e-01,   1.14e-01,   1.14e-01,   1.14e-01,   1.14e-01,   1.14e-01
6.984e-01,   1.14e-01,   1.15e-01,   1.15e-01,   1.15e-01,   1.15e-01,   1.15e-01
6.993e-01,   1.14e-01,   1.15e-01,   1.15e-01,   1.15e-01,   1.15e-01,   1.15e-01
7.002e-01,   1.14e-01,   1.16e-01,   1.16e-01,   1.16e-01,   1.16e-01,   1.16e-01
7.011e-01,   1.15e-01,   1.16e-01,   1.16e-01,   1.16e-01,   1.16e-01,   1.16e-01
7.020e-01,   1.15e-01,   1.17e-01,   1.17e-01,   1.17e-01,   1.17e-01,   1.17e-01
7.029e-01,   1.16e-01,   1.17e-01,   1.17e-01,   1.17e-01,   1.17e-01,   1.17e-01
7.038e-01,   1.16e-01,   1.18e-01,   1.18e-01,   1.18e-01,   1.18e-01,   1.18e-01
7.047e-01,   1.17e-01,   1.18e-01,   1.18e-01,   1.18e-01,   1.18e-01,   1.18e-01
7.056e-01,   1.17e-01,   1.18e-01,   1.19e-01,   1.19e-01,   1.19e-01,   1.19e-01
7.065e-01,   1.18e-01,   1.19e-01,   1.19e-01,   1.19e-01,   1.19e-01,   1.19e-01
7.074e-01,   1.18e-01,   1.19e-01,   1.19e-01,   1.19e-01,   1.19e-01,   1.19e-01
7.083e-01,   1.18e-01,   1.20e-01,   1.20e-01,   1.20e-01,   1.20e-01,   1.20e-01
7.092e-01,   1.19e-01,   1.20e-01,   1.20e-01,   1.20e-01,   1.20e-01,   1.20e-01
7.101e-01,   1.19e-01,   1.21e-01,   1.21e-01,   1.21e-01,   1.21e-01,   1.21e-01
7.110e-01,   1.20e-01,   1.21e-01,   1.21e-01,   1.21e-01,   1.21e-01,   1.21e-01
7.119e-01,   1.20e-01,   1.22e-01,   1.22e-01,   1.22e-01,   1.22e-01,   1.22e-01
7.128e-01,   1.21e-01,   1.22e-01,   1.22e-01,   1.22e-01,   1.22e-01,   1.22e-01
7.137e-01,   1.21e-01,   1.23e-01,   1.23e-01,   1.23e-01,   1.23e-01,   1.23e-01
7.146e-01,   1.22e-01,   1.23e-01,   1.23e-01,   1.23e-01,   1.23e-01,   1.23e-01
7.155e-01,   1.22e-01,   1.24e-01,   1.24e-01,   1.24e-01,   1.24e-01,   1.24e-01
7.164e-01,   1.23e-01,   1.24e-01,   1.24e-01,   1.24e-01,   1.24e-01,   1.24e-01
7.173e-01,   1.23e-01,   1.25e-01,   1.25e-01,   1.25e-01,   1.25e-01,   1.25e-01
7.182e-01,   1.23e-01,   1.25e-01,   1.25e-01,   1.25e-01,   1.25e-01,   1.25e-01
7.191e-01,   1.24e-01,   1.26e-01,   1.26e-01,   1.26e-01,   1.26e-01,   1.26e-01
7.200e-01,   1.24e-01,   1.26e-01,   1.26e-01,   1.26e-01,   1.26e-01,   1.26e-01
7.209e-01,   1.25e-01,   1.26e-01,   1.27e-01,   1.27e-01,   1.27e-01,   1.27e-01
7.218e-01,   1.25e-01,   1.27e-01,   1.27e-01,   1.27e-01,   1.27e-01,   1.27e-01
7.227e-01,   1.26e-01,   1.27e-01,   1.27e-01,   1.27e-01,   1.27e-01,   1.27e-01
